# MEAN SYNTHETICS for  CO2 
  244    -659524.000000          0.003292          0.000339          0.000222
  245    -658474.000000          0.005559          0.000322          0.000218
  246    -657923.000000          0.005967          0.000314          0.000216
  247    -656882.000000          0.004337          0.000297          0.000213
  248    -656286.000000         -0.003274          0.000291          0.000212
  249    -655202.000000         -0.003916          0.000306          0.000214
  250    -654473.000000         -0.004504          0.000320          0.000217
  251    -653448.000000         -0.003291          0.000328          0.000219
  252    -652802.000000          0.003541          0.000324          0.000218
  253    -651556.000000          0.001047          0.000309          0.000215
  254    -650891.000000          0.001430          0.000313          0.000216
  255    -649598.000000          0.002211          0.000302          0.000213
  256    -648946.000000         -0.002139          0.000309          0.000215
  257    -647588.000000         -0.001574          0.000324          0.000218
  258    -646723.000000          0.001936          0.000324          0.000218
  259    -645470.000000          0.002669          0.000322          0.000218
  260    -644662.000000         -0.001853          0.000322          0.000218
  261    -643204.000000         -0.001728          0.000332          0.000220
  262    -642405.000000         -0.000532          0.000343          0.000223
  263    -640760.000000         -0.000978          0.000360          0.000229
  264    -639848.000000          0.001975          0.000359          0.000229
  265    -638127.000000          0.001833          0.000350          0.000226
  266    -636957.000000         -0.000152          0.000350          0.000226
  267    -635489.000000         -0.000381          0.000362          0.000230
  268    -634592.000000          0.000646          0.000360          0.000229
  269    -632856.000000          0.002856          0.000347          0.000225
  270    -632001.000000          0.001679          0.000358          0.000229
  271    -630295.000000         -0.000313          0.000352          0.000226
  272    -629446.000000          0.002221          0.000341          0.000223
  273    -627999.000000          0.007248          0.000272          0.000210
  274    -627211.000000          0.012780          0.000231          0.000211
  275    -626215.000000          0.011822          0.000179          0.000222
  276    -625570.000000          0.006230          0.000150          0.000231
  277    -624690.000000          0.001825          0.000156          0.000229
  278    -623214.000000          0.001945          0.000162          0.000227
  279    -621760.000000          0.002364          0.000154          0.000230
  280    -620338.000000          0.001747          0.000134          0.000238
  281    -618955.000000          0.002470          0.000144          0.000234
  282    -617544.000000          0.001650          0.000144          0.000234
  283    -616227.000000          0.000076          0.000117          0.000246
  284    -614923.000000          0.001430          0.000105          0.000252
  285    -613709.000000          0.002283          0.000108          0.000250
  286    -612514.000000          0.001506          0.000110          0.000249
  287    -611319.000000         -0.000126          0.000117          0.000246
  288    -610136.000000         -0.000167          0.000108          0.000250
  289    -608929.000000         -0.001277          0.000122          0.000246
  290    -607708.000000         -0.004188          0.000143          0.000237
  291    -606374.000000         -0.003837          0.000172          0.000226
  292    -605076.000000         -0.003480          0.000184          0.000222
  293    -603673.000000         -0.002359          0.000206          0.000217
  294    -602278.000000         -0.002365          0.000211          0.000216
  295    -600882.000000         -0.002989          0.000237          0.000212
  296    -599434.000000         -0.003172          0.000245          0.000211
  297    -598833.000000         -0.007084          0.000250          0.000211
  298    -597966.000000         -0.006978          0.000279          0.000211
  299    -597443.000000         -0.001792          0.000287          0.000212
  300    -596515.000000          0.003282          0.000273          0.000211
  301    -595950.000000          0.012443          0.000245          0.000211
  302    -595189.000000          0.012815          0.000207          0.000216
  303    -594639.000000          0.003942          0.000203          0.000217
  304    -593870.000000         -0.003922          0.000219          0.000214
  305    -593415.000000         -0.007417          0.000229          0.000213
  306    -592697.000000         -0.006602          0.000241          0.000211
  307    -592279.000000          0.004435          0.000248          0.000211
  308    -590893.000000          0.009208          0.000233          0.000212
  309    -590335.000000          0.010439          0.000183          0.000222
  310    -589868.000000          0.005941          0.000184          0.000222
  311    -589224.000000         -0.001562          0.000195          0.000423
  312    -588716.000000         -0.009580          0.000153          0.000935
  313    -588034.000000         -0.011132          0.000175          0.000882
  314    -587647.000000         -0.011218          0.000209          0.000729
  315    -586893.000000         -0.008380          0.000238          0.000608
  316    -586406.000000         -0.004425          0.000214          0.000722
  317    -583413.000000         -0.005130          0.000294          0.000697
  318    -583034.000000         -0.000685          0.000314          0.000822
  319    -582391.000000          0.008414          0.000404          0.001054
  320    -582000.000000          0.010747          0.000390          0.001079
  321    -581507.000000          0.011667          0.000379          0.001085
  322    -581160.000000          0.013424          0.000358          0.001081
  323    -580695.000000          0.014474          0.000347          0.001079
  324    -580400.000000          0.019970          0.000324          0.001076
  325    -580019.000000          0.013644          0.000290          0.001072
  326    -579821.000000          0.013185          0.000283          0.001071
  327    -579435.000000          0.009129          0.000270          0.001033
  328    -578857.000000         -0.002124          0.000175          0.000690
  329    -578305.000000         -0.001654          0.000155          0.000478
  330    -577769.000000          0.002070          0.000159          0.000424
  331    -577242.000000          0.000191          0.000150          0.000376
  332    -576723.000000          0.001569          0.000154          0.000369
  333    -576222.000000          0.001208          0.000138          0.000322
  334    -575730.000000         -0.004180          0.000126          0.000303
  335    -575265.000000         -0.000431          0.000113          0.000308
  336    -574803.000000          0.003289          0.000119          0.000305
  337    -574353.000000         -0.000333          0.000117          0.000248
  338    -573902.000000         -0.003591          0.000116          0.000249
  339    -573462.000000         -0.003006          0.000125          0.000244
  340    -573037.000000         -0.001186          0.000119          0.000247
  341    -572619.000000         -0.003424          0.000120          0.000246
  342    -572190.000000          0.003081          0.000132          0.000241
  343    -571775.000000          0.006440          0.000127          0.000243
  344    -571367.000000         -0.000854          0.000119          0.000247
  345    -570955.000000          0.000244          0.000121          0.000246
  346    -570548.000000          0.002696          0.000125          0.000244
  347    -570139.000000         -0.000610          0.000122          0.000246
  348    -569728.000000         -0.002228          0.000121          0.000246
  349    -569331.000000          0.000000          0.000110          0.000251
  350    -568946.000000          0.000258          0.000130          0.000242
  351    -568556.000000          0.002182          0.000124          0.000242
  352    -568167.000000          0.003338          0.000123          0.000242
  353    -567777.000000          0.001145          0.000134          0.000237
  354    -567381.000000          0.000519          0.000116          0.000246
  355    -567007.000000          0.000787          0.000128          0.000240
  356    -566619.000000          0.000904          0.000136          0.000237
  357    -566233.000000         -0.000260          0.000134          0.000237
  358    -565851.000000         -0.000261          0.000128          0.000240
  359    -565466.000000         -0.003747          0.000146          0.000232
  360    -565077.000000         -0.001434          0.000142          0.000234
  361    -564699.000000          0.001305          0.000158          0.000228
  362    -564311.000000         -0.001536          0.000155          0.000229
  363    -563918.000000         -0.006045          0.000167          0.000225
  364    -563517.000000         -0.006974          0.000178          0.000221
  365    -563115.000000         -0.002297          0.000182          0.000220
  366    -562690.000000         -0.004152          0.000192          0.000218
  367    -562272.000000         -0.006635          0.000202          0.000216
  368    -561846.000000         -0.008515          0.000214          0.000214
  369    -561309.000000         -0.006004          0.000225          0.000212
  370    -560930.000000         -0.002588          0.000238          0.000211
  371    -560459.000000         -0.003132          0.000252          0.000211
  372    -559972.000000         -0.003607          0.000260          0.000211
  373    -559461.000000         -0.001246          0.000290          0.000215
  374    -558929.000000          0.001779          0.000301          0.000217
  375    -558393.000000         -0.000804          0.000268          0.000212
  376    -558183.000000          0.008498          0.000260          0.000211
  377    -557887.000000          0.010526          0.000255          0.000211
  378    -557385.000000          0.005912          0.000238          0.000211
  379    -556889.000000          0.011346          0.000228          0.000212
  380    -556724.000000          0.019238          0.000218          0.000213
  381    -556364.000000         -0.002754          0.000218          0.000213
  382    -556143.000000         -0.002667          0.000221          0.000213
  383    -555839.000000         -0.001976          0.000180          0.000221
  384    -555637.000000         -0.016397          0.000176          0.000222
  385    -555345.000000         -0.011290          0.000183          0.000220
  386    -554831.000000         -0.013107          0.000215          0.000214
  387    -554254.000000         -0.007967          0.000230          0.000212
  388    -553626.000000         -0.002398          0.000250          0.000211
  389    -552961.000000         -0.002907          0.000281          0.000213
  390    -552250.000000         -0.001527          0.000301          0.000217
  391    -551979.000000          0.007519          0.000297          0.000216
  392    -551452.000000          0.000234          0.000285          0.000214
  393    -551124.000000         -0.005644          0.000275          0.000213
  394    -550637.000000         -0.001855          0.000256          0.000211
  395    -549830.000000         -0.003815          0.000281          0.000213
  396    -548933.000000         -0.003391          0.000312          0.000219
  397    -547972.000000         -0.004706          0.000304          0.000217
  398    -547573.000000         -0.011575          0.000305          0.000218
  399    -547013.000000         -0.002597          0.000322          0.000222
  400    -545956.000000          0.003259          0.000344          0.000230
  401    -544804.000000          0.002193          0.000344          0.000229
  402    -543676.000000          0.000261          0.000319          0.000221
  403    -542502.000000         -0.000644          0.000310          0.000219
  404    -541345.000000         -0.002853          0.000320          0.000221
  405    -540154.000000         -0.001299          0.000322          0.000222
  406    -538959.000000          0.003188          0.000331          0.000225
  407    -537770.000000          0.003380          0.000293          0.000215
  408    -536622.000000         -0.002099          0.000300          0.000217
  409    -535483.000000         -0.003499          0.000304          0.000217
  410    -534364.000000         -0.003129          0.000313          0.000220
  411    -533246.000000         -0.002316          0.000327          0.000224
